Review ID,Review Content
0ffab1fe-cea5-4b81-aa79-f5215462affc,"In starting it was good but day by day features added & services are low. Not able to see message every time refresh issue. I am planning for change a job didn't get any satisfactory response.I am going to uninstall it.I have received my first job opportunity from LinkedIn itself. But now when these many people's are using it,I am not getting any response."
2e212823-1d50-461f-b450-ec02e0876d16,"WARNING! The premium TRIAL subscription cannot be CANCELED even though I canceled a day before the trial ended, now your hand is in my money for a service I don't want. Sneaky way to trap people to pay via a trial, but won't let them opt out. Imagine my shock when my bank reflected LinkedIn when I KNOW I canceled the trial! Do I delete my profile to opt out the premium subscription? There is no report button or any way to get assistance with this annoying issue."
931c96f2-5b1a-4cbd-a7b2-b48ccf5bb16e,"Every time you accept a new contact it will try to sneak another 300 people your have ever been in contact with on the page after. On the phone sometimes you can mis-click and so with just one press you now have 300 random contacts on your linked in, no way to confirm or cancel. Hate it"
271dac9d-d8e8-4fcb-be20-0820f63fb762,"One star because it was pushed on me instead of allowing me to acces the site with mobile browser. It is unprofessional and offensive to force people to install yet another useless app to mess up their phones, when you could just let them access their information with mobile browser. I will uninstall the app right away after reading the message sent to me."
21a6feea-3680-45de-a964-7031754c46fd,When looking for a job on here you cannot search but for their preset locations . That needs to be changed. I am not looking for work 1500 miles away. Also I am not gonna sit and scan jobs from all across the country just to find or not find anything in my area. Fix the app and it might be more effective.
17decb00-7ab0-4808-9cad-d8fda473dbc4,"Having technical problems and their service Department keeps roboting same stupid requests that doesn't relate to issues. Wants screenshots and videos of failure to return after acknowledgement of Birthdays, job anniversary and new jobs. Suppose to automatically return to original page. I have had this issue before, but their service department is lacking in understanding their own app's capabilities. Requested a supervisor or othe tech, but won't forward. Very frustrating to work with them"
02708898-5fd9-4cfc-bf25-1cf476c7f34d,"I am a CS graduate and IT person. I created a LinkedIn account and sent connection requests to all my contacts in real life and to some I sent the link. They responded that link isn't working. When I logged in, I found out that my account is restricted. I am unable to access the help centre when logged in. I provided original identity proof and after taking my documents, they responded that my account is permanently closed. I don't know why but I need explanation. I need my account back."
6da03bdd-745d-447d-aeae-561042b5af60,It's the most disjointed app I've EVER used. Feels like a social media app then a way to seriously search for jobs. I have to search in your own app how to do block or find resumes ... to update it. Ridiculous..I've closed my account. Get better results and intuitive operating of app/s.
f0efc400-5842-455b-a1f1-bfde49fc93e3,from past week This app is behaving randomly .. if someone message you then it's shoes in notification but when we go for message tab there are no message and rating is because of issue I am facing for my message tab I don't know why all my previous message have gone .. none of them I can see when I reinstalled this app.. everything is fine except messages with this app. Team please look into this issue
1e3db8b1-b510-43bf-8cb4-08a86b821987,What is wrong with this app 😡 its so irritating. i tried so many times to sign up but its not at all working.first it said couldn't connect to email then i tried to sign up then it goes all around the procedure till verification of that robot thing and again it comes back to the start saying some error later it keeps showing that robot verification again and again. Its so frustrating that i don't understand how this app got its ratings.
46d6c90e-d2e9-47d8-b82e-4c8076217a83,"From few days , i am facing strange issue. When i am trying to try to different menu options / navigating one screen (functional ities) to another it showing below error message "" no result found"" try again. i tryied to uninstall , but it's preinstalled app mobile - motox4"
8851e333-871c-427d-8a2b-f9b6bc5c0495,Haven't been able to open this app on my phone for several months now. Click on it and it crashes. I've updated the phone and continuously update the app when there is an update available. Just an absolute garbage app.
77f524ee-faaa-4eef-aa7c-b72fb307ab5b,Too many emails from & notifications for me & usually when you enter in your preferences you get similar results not this one I put in dog walker/ pet sitting it gave me delivery drivers needed in somewhere I have not even heard of. Good luck not for me but that don't mean I can't try it u can always uninstall.☮️
a06d3a50-1577-49c2-9202-10db25ec7aea,"Barely works and is extremely annoying. Either ""something went wrong"" 90% of the time you click on something, or you end up having to deal with dozens of repetitive popups/notifications while in the app even if you've turned off a lot of them in settings."
aa9f8854-8928-456b-8fb2-6b214ef1a778,"As soon as I opened the app it didn't work properly. I pressed the sign in button several times and it only refreshed the page. Also, after I eventually managed after much time and patience, i discovered this app lacks the most important features that made linkedin useful as a website. Does anyone know of any viable alternatives to this app?"
22af1ea0-d03c-427f-a140-3f0b3177ed4a,Since recently and until 26.07.19 the app is not user friendly at all on Android system phones which always pop ups with not able to connect error over and over on every action button in the app. Any further update from LinkedIn to improve it would be much appreciated.
dd4fbbf4-c3d6-4540-ba7c-3b9a50df67e6,"Can not uninstall. They keep trying to take my personal information and send it to their servers, even though I do not use it. They refuse to permit me to uninstall when I have not given them permission to be installed. --reply Then let it be removed. I hereby formerly state that you need to allow installation as your software is breaking many privacy policies. Please do this. Disabling is not good enough since you still try to steal my data."
ff3b68b2-260b-40ee-a05c-a74f3b1c3ccd,"Both mobile and desktop could be better by not showing profiles after I've already sent connection requests. Also, it would be nice to have an option to set a general job alert for a small company or startup, instead of a choosing from a big list."
1fb2fb70-d076-4ca1-bf5a-464983366ca8,This app sends notifications late at night to wake you up and remind you don't have a job and so you can't get a good night sleep and you're all amped and stressed out. Box of rocks designed this app. You have no control over when notifications are sent. Com'on man. Use your brain. I'll be uninstalling it.
e41422a2-2236-4f51-b1ff-388c28db829b,"It really annoys me! This app whenever i sign out for any reason and get back to sign in it says this email is not connected to any account, and when i enter my email with phone they said the name is different! Its not different it is my own name and i write it same way, very stupid app really and losing lot of options too."
cb3fb5b1-e1b1-4194-85ae-dca7c5731ec8,"So many bugs!!! There are currently too many features not working to count. Cannot search by location, no customer service support available, when navigating in the Android app depending on what screen you are on features are no longer available. These all need to be addressed."
28b3acd3-3b1b-471d-907b-7c41cc80d0d7,"App suddenly quit working. can't access anything, but keep receiving email notifications that I have messages. Best of all, just signed up for a free month of premium before the issue started, so that's wasted."
88681bb9-3c6e-4b52-86ec-3bb6c799d54d,"The New update has caused my notification to error. I'll get a notification that I have a friend request; when I tap on the notification I receive an error page. This also true with the ""Bell"" notification. So as of right now my LinkedIn in my opinion, broken and is not operating correctly."
aed05d3a-e45a-43d2-a5a0-685bd46d83ad,"Feed is working but ""people "" button always comes up blank, notification section says ""No result found. something broke. seems like we've taken the wrong exit here"" and when I have a notification and when I try to update my career interests, again blank screen. this app is completely useless to me"
a3e756a1-cab3-4fcf-a27b-d6a4073deab8,"Not quite smooth experience, stucks alot and never works in less than a great network. Messages received are not shown at times, the interface is nice and clean but when it comes to using it day to day it is way much lagging and less responsive than any other app in class."
0c4a4184-4f7e-4b05-b20d-ffc0cb976e65,"There are glitches. For example, when I try to edit and save my intro, I get a message telling me that industry is a required field. I have already comleted that box but it still will not allow me to save no matter what I do. I have even tried choosing different industries.. Frustrating."
6711c557-7e4b-4dd9-9844-0f577ec39a2e,Can't access the site or app since I changed my phone a long time ago. Used a authenticator app back then and now I can't access my account no mater how many times I change my password or reset my authentication app. Seems like once you set it up you're screwed the second you change phones. It's like losing your keys and trying to open a door with a toothpick....with no aid from LinkedIn.
eb05548a-5c48-4135-b784-61d38e575235,"I can't uninstall this unwanted and fracking useless app, only the updates. It's ridiculous. I don't trust any company that allows this to be done with such a useless product. Update: I'd already disabled it before I left my review but that piece of information solves nothing. I want the app gone. Not disabled, gone. Until there's a point at which I can uninstall it my rating will remain at the lowest possible."
92cc4c29-6ccf-4860-934a-507c040e7a1c,"The app shows me the same feed for the past one week or so, even if I refresh by scrolling from the top. I don't think this is because no one I follow posts in these days. Not to mention the promoted contents (or ads) keep on updating on each refresh. Please test properly before releasing out any updates. Thanks."
b5be73ce-85ff-4ef7-8e18-9805db3663fa,"A former employer has disputed my ability to use the app. They're spamming my account or something so i cannot advance past the security protocols. I've tried to contact LI for assistance but to no avail. If a 3rd party has that much control over my account and my ability to use the app, then it sucks and is useless!!"
a464120d-880a-4399-b03d-8d942c3b4915,I'm really disappointed couple last month in app. After update the icon was in Chinese. I deleted and again install but after couple of hours Huawei changed. The LinkedIn support was really impolite and said that I have to change language in phone. My phone is always in English and the problem is something with Huawei and LinkedIn.
95da5f55-620e-4ba6-967f-f68c23af9429,"Keeps sending me alerts tell me I missed notifications about 10 seconds after I close the app. I go back and check, and there's nothing new. Deleted the app after it sent me 3 alerts in 60 seconds. Figured it was a glitch, and perhaps reinstalling would help. Now it won't reinstall...not happy."
b772fd34-c0b6-4fd6-8724-6b42811752f3,"The current version of the app keeps crashing during last month (maybe more) and nothing was done to fix it. Once reinstalled it may work for one hour and then crash again. Linkedin should take a serious look into it, so many user reviews say the same lately."
696c41b6-70de-42fd-b030-0e8324cab080,"Was a Linkden for a long time, then my account became inactive for no apparent reason. They asked for a copy of my drivers licence, which I provided several times, but to no avail. They then requested a copy of my passport(not going to happen), as such, I have not had access to my account for over a year. As such, a review is actually in the minus factor."
a5eee0fb-23d0-4a70-b004-ae4378149e94,"There is an issue applying for jobs. You receive an error half the time. I noticed the same issue on the mobile browser web app. Then I tried setting browser to ""desktop mode"" and it worked. Looks like you have some work to do getting mobile web app and mobile app working properly. Reinstalling doesn't fix the issue."
d3f4fcfa-c53f-4d32-aedd-c1d50b3a6f67,"The concept is great and the app is good when it works. Unfortunately it often doesn't. I keep getting ""unable to load"" or ""something went wrong"" or ""it's not you it's us"" messages almost everytime I try to use the app. For me this app is unusable. App needs to be a lot more stable."
4188efee-5cb9-4e87-923a-87cca20229eb,"App has been unusable for while now. It will tell me that there is new content, but nothing will load. It has been doing this since the beginning of the year. Each update I hope that it will be resolved. The last one over the weekend did not improve the app. Used to work on my old Galaxy 5 but not reliable on Galaxy 9 note."
5f50d599-9b3b-4ce6-b9f0-1f9692ec7d5b,"I had no issues with the app at all. But recently I just wanted to release some space from my phone and it simply won't let me to uninstall the app! When I tap on Uninstall from play store, the options that are displayed are either Open or Update... I just want the app out of my phone. What's wrong with you?"
8021de8e-b5ae-4e7d-9fdd-ae382c921e59,"since the latest update, feeds are loaded after several retries only, no messages, no people. all the time it appears a message with ""ups retry"" or ""could not load..."". please fix this as the app is unusable. thank you"
a8d08430-3d1e-4d97-bc03-f53c02c618d7,"Even after signing in, profile keeps showing sign in to connect. The mobile number does not receive any PIN. Even if I go to add another number, it doesn't take it.After logging in one device with the same password, it shows error when trying to login to another device. Same after copy pasting. In a word, nonsense."
ccc857c4-0c94-46ef-add3-003527d7542a,"the app has become worst after updation. No link provided in the app is opened without displaying 'unable to load' message. I was attempting my skill test and inbetween that, the same problem ocurred. It is so irritating. It would be great if support can provide a solution to this."
c62671b9-709e-4089-ac19-1b89e284d117,"I had been enjoying the app until a few weeks ago. I can no longer browse any jobs outside my country, which is ridiculous. Been trying to not include any location on the search, but to no avail. The results are still limited to jobs in my country only, no matter what keyword I put on the search. What an unpleasant experience."
87663e6f-91f7-47cd-bd22-722da75500ac,"Bug: Two message buttons. This happened after I had accepted the request. When the page loaded, it showed as if I still hadn't accepted. So I pulled from the top down, to refresh, and the two message buttons appeared. How can I upload a screen shot of the bug?"
d2f3fdca-6676-4b60-8a04-e8910b5bb798,"I have been using LinkedIn as my go to app since years. However, the app is crashing all the time after the recent update. Keeps loading till infinite time until it breaks down. Issue on all page layouts. Messages don't work either. Device: oneplus 7pro. Android 10"
f4f39b19-bb96-4898-9abb-584a927791cc,"I am having serious issues with this app. I am unable to put up posts that are more than 1268 characters even though the character limit is supposed to be 1300. I updated the app only to encounter worse problems. The previous issue persists. But now I am unable to use LinkedIn on my mobile chrome browser. When i try to log in using chrome, it redirects me back to the app. This is really frustrating for me as there are things i will like to do using chrome but the app has no such features"
f2c76a48-5593-4c8e-ad1a-31e9a016d09e,"Why did my LinkedIn app stopped working??? When I opened it on my Galaxy Note 10 plus phone it wouldn't populate my searches or my network or any other information so I signed out and tried signing back in and it keeps on telling me this error message ""Error, Please try again!"". I've never had this issue before and don't know what would be the best way to handle it. Please let me know how to fix this problem"
96adc978-99d4-4d2b-b5c9-1573686f6c2f,"I dont know whats wrong with the app, whenever I'm trying to apply from ""Easy In"" feature. It is redirecting me to add an email and asking to send a different email for it using linkedin password. Can you please fix this, it's so annoying."
1a9d1f6b-c726-454a-aef7-c8b35fc2d681,"Extremely disappointed with the number if bugs! The news feed does not yodate itself. notifications canniy be seen. Constantly getting ""Something went wrong"" or ""try again"" message. Really annoying especially when people like me are very dependant on the app."
10c518b5-77ef-412f-b7ab-d97e5e1e2786,I don't know if everyone is facing the same problem. I cannot share video or photo from my phone gallery to LinkedIn. I always need to open the website to do that. And if i try to share any media through the application it may stay uploading for a few days with zero progress. Still after few years and different phones i can only post text from this app. I can't share videos or photos.
bfe0b900-019c-4a71-917b-aceecd38ec78,"They randomly charged me 67 dollars for premium after I canceled. I never gave them my new card information so that was shady. They make it nearly impossible to contact them and to cancel your premium. It's almost like they do it purposely, which is also shady. I'm still trying to get my 67 dollars back."
d34a74e1-cff8-4b15-b3d0-9990bfad3e4f,"I suddenly could not refresh my feeds, after a few days, I decided to sign out and then tried to sign in again and since then it's always brought up one error or another, even after updating then re-installing the App. I feel terrible about this, as I am loosing updates on job applications daily. So sad."
3dd6d0f2-97b7-49a9-9efc-c360aa03e811,"The interface is lacking, notifications don't really work, overall I'm really disappointed. I downloaded it because accessing the mobile site is such a pain (you have to click through to the mobile site every time, then you have to get rid of another pop up asking you to download the app). Super obnoxious."
5524b9f0-78c2-49fc-81e4-c0537eb1c34e,"The algorithum sucks they show you things from months even days ago. When you try to post something for your business page it wont post at all. Sometimes I have to post three times or it shows up later. But this issue isnt just on the app, their website is just as much of a headache."
ee356e6c-da67-4bb0-b865-cfc419b3dc40,This app is a scam. Though you can set up a subscription in the app you cannot cancel it in app. Linkedin does not contact you when your trial period is about to end nor does it tell you the cost of subscription. (The developer response does not address the concerns of my review and seems auto generated. My opinion remains the same).
c7425e64-03a6-41f0-be35-692303a6d718,"Really frustrated about this mobile application. When I try to login it always saying something went wrong, sometimes otp will not come, even tried uninstall and installing after that many security issues especially hearing sound and checking. UI part is not good. Lots of time has been wasted in logging in."
d1d784c2-96a4-4ff9-a2ef-a171ae59f30e,"Trying to get a job. I clicked on an email for a job posting. After several unneeded activity changes flared by, I was dumped into the play store to update the app. the app doesnt need updates to view the job posting! Bad flow is creating a bad user experience. I program Android. Hire me for UX QA."
826edacf-29de-4059-8ce0-90202c56a9a2,The new update with the menu bar at the bottom is so annoying. It gets collided with the bottom of the thumb while holding the phone and goes to the top of the feed. Losing good content while using.
5bb9cfd6-05c9-423a-a204-7481ca5efdaa,"This app is terrible, why does the LinkedIn website constantly push it? Trying to make changes to my profile brings me to a blank screen and then gives an error message, on top of other issues. Deleting immediately, don't waste your time."
34389994-96e9-4a1c-93f0-110fbaf1a8e2,"Updated app is not working properly. As i'm opening it, it' showing me the 'retry' everytime while my wifi and mobile network connection is very good and rest of the applications are perfectly working. I'm not able to search anything by using it. Last application was working perfectly."
28927ead-be2f-4341-a7c2-3100c2925979,"This app has gone from great to worse. Messages don't load properly, half written messages are left in the text box after sending the message. There is so much lag in everything. If I perform a function continuously for sometime, the app starts lagging."
915245d6-e5d9-4eb6-b89a-2ac84a1a540c,"The LinkedIn network is great but the app almost never works. I get notifications from the app and when I go to check on them I get a ""No Results Found"" with a sad face saying something broke. So I removed it from my phone seeing as how all it did was take up resources but never worked."
4ac8c917-4544-4d32-a594-45e6b5bce8bb,The app is crashing when i open the jobs section. As soon as i try to scroll through job list it crashes. All other features are working normally. This happened after the recent update. Using Samsung Galaxy A71 and tried to reinstall the app but no luck.
906be2cb-1280-4631-ad71-570342f456ee,"version 4.1.317 always shows error on most of the pages. eg. no result found ,sorry we aren't able to load, sorry something went wrong while clicking on new post after update from older version. Need to hard reset by clearing data and cache to make everything work fine."
7420bf64-cadf-4078-9ba8-090b34f7386b,"It's now been months since I was able to use the app normally. Since then, any time I open the app all I see is an error screen. I've downloaded every update for mknt8, and nothing has fixed the problem. Embarrassing that such a major player has a useless app."
24c62145-90a0-4f96-996d-5d8ddeb998d9,"I can't log in to my account. While u guys asked me to do some security check by solving the puzzle, i think the puzzle is broken because it keeps telling me that i chose the wrong image at the last number even though I chose the right image based on what requested so many times. Please fix this i just want to log back to my account"
58b83b16-c628-4d9d-8ef9-65041f689776,"Do not ever take the free trial because once they have your credit card information, they make it really difficult to cancel and then will charge your credit card automatically. They charged me for 3 months on a Premium Subscription that I never wanted in the first place. I am still trying to dispute these charges, but they just keep running me around."
7ec00935-eb8e-44ea-8800-4b8780c69302,"When I tap on a notification (actually an ad misplaced in my notifications) you need to decrement my unseen notification count. This is extremely irritating. Also, optimize your app for the Galaxy Fold 3. Also, the website forces you to install this app because of a bug. Also has a grammar mistake ""LinkedIn is better ON the app"""
c5fa076f-c28d-44ba-aa82-d0a8021ad9f6,Stopped working after update. Can't even signin. There's no error message even. It just shows the Login screen and stays there no matter how many times I tap on the SignIn button. I've even tried uninstalling all updates to the app and re-updating to latest but still same. Edit: Even LinkedIn lite is not working!
1ba617f1-32c6-4624-a900-39d09a7c5272,"The app keeps showing error messages at every action I attemp to make, from writing a post to seeing someone's profile go messaging one of my contacts. I guess this is an issue that came with the last update, as I never had this problem before."
f5236a9e-f307-4268-aa63-fc748bd7f8e7,App gets stuck in the login window. Even after entering the right password it doesn't get me logged in whereas the browser version is working perfectly. I hope you resolve this issue soon. Update: I tried installing uninstalling several times. Still the same issue.
da1744aa-bd1e-4604-a0fc-fa19f769b4b2,"Having utilized those app for many years, I cannot understand how, or why, anyone would utilize such an antiquated nonfunctional app. There is no customer or technical support of any kind - ever when asking my contacts for any suggestions or assistance. My longterm problem is that I have several unusable unsinkable accounts with ancient email accounts - which I have no access. HOWEVER, my telephone number amd personal info remains the same. Any thoughts appreciated!"
22935e3e-5107-46f9-be3f-bd0e091ed3ac,"The worst job app in the world. They just work as an aggregator of jobs...the search engine is terrible, it gives you all kinds of jobs in search absolutely unrelated to what you are asking for. No relation to the number of years or position I'm searching for. And above all, the apply button takes you to various recruiters, each one asking you to fill your complete cv in a form. When my LinkedIn profile is there with you, why don't you make it a single click application. Complete waste of time!"
e81ef0a4-777d-410a-a4c1-065e673cdde7,"I thought having an app would notify me when I get messages on LI. But it is not worth it for how much notification spam there is. Also, they have consciously made it impossible to stop all notifications except messages. Extortion tactics are not necessary when you have a successful platform. They don't need to go for Facebook level addiction triggers. But they do."
483a007d-664c-428c-8c25-8a4248516072,"I've been on LinkedIn for some years now and I've been enjoying the app, until 2022, I've been having issues uploading videos and photos. I uninstalled the app hoping the issue would be resolved when I reinstall, but unfortunately I can't still upload media on LinkedIn app and even on the website."
31ecb54e-7233-4869-9ded-4776e1f71433,Constant problems synchronizing Samsung g7 contacts. LinkedIn does not appear to have a traditional customer service department. Update after limited communication with support -uninstalling app from phone as contact functionality is no longer supported. Too bad as this was a great benefit.
54f05f94-d267-4c61-a841-96c7175d3e09,After the latest update I am unable to use the app both through my home wifi and mobile data network. Whenever I open the app I get retry page. The same account can be accessed through webpage without any issue. Please look into this and kindly let me know if any additional information/detail required from my end. The issue I am facing is on Samsung Note 9 with latest android P update
28a8d322-e0d7-45a9-84f0-ee561e88f635,Not a good experience at all. Few days ago my app was working fine. But now I am unable to search few cities in search bar. Whenever I tried to add gurgaon city on filter it doesn't show anything. I have tried to contact customer support as well but didn't find any source to contact them.
2b295039-ea2c-457f-8574-0344a99107fe,"Not quite sure what happened with the recent updates but there are a lot of problems now. Between randomly refreshing the feed while I'm looking at something, not being able to see more on comments, and not being able to search properly the app doesn't really work for me anymore."
4361ef27-2219-471e-9743-3d89dfde1ced,"Given up using the app on my phone. it never works as I only ever get the message ""Sorry we weren't able to load your feed please try again"". it's been like this for months now. reinstalling it works for a short period but it just breaks again. before LinkedIn ask it's on a galaxy s9 and app is version 4.1.304."
278c0e04-e660-4621-87ed-57c916795a5a,"My feeds and other pages don't load. I have to uninstall and install it, it works for sometime and then the some problem recurs. I have uninstalled and installed everyday for past 5 days. I am planning to buy the premium subscription but if the basic is not working properly then it is difficult to make the decision. current version installed is 4.1.315 and my phone model is Samsung M20 and is a new phone. please help."
274f6b84-dafe-4d3e-9b42-0e3ad63252d6,I signed up for a LinkedIn account and was instantly barred within the first 20mins after opening the account. I still don't know what went wrong. I've tried opening it with a computer and followed every step to restore my account but all has proved futile. The email address used if my functional address
ddecefb3-e11f-4a0a-97d0-4f46f043b803,"what is wrong with the app?? it continuously says 'something broke. seems like we've taken the wrong exit here.', or that there is no internet connection, when there always is. I would really like and need to use the app, but with no success. I've deleted and reinstalled it, but had the same result. Thanks for getting back to me. But is the link you provided ok? It cannot be accessed."
4ced5729-6618-4fd5-b255-da07d767ca3d,"none of the pages/feed loads. always shows something went wrong, since a couple of days. even after latest update on the app. Also notifications when clicked loads an empty page without even an error message. Not happy with the app!!!"
00e9130f-df53-4ae4-aab1-c8d7a54c3433,"In my android phone, app just stopped working from sometime. It opens up, doesnt crash but it is not able to load feed and new data from server. Sadly, even after mailing developer contact given, no support team reached out to me. I just have to use web version everytime I need to check my updates."
b83dbd0f-b46d-43f6-aa86-059caa36569d,"Impossible to uninstall, no uninstall option until I install updates, when I do, the uninstall button reappears but clicking it just results in the update button reappearing instead. In this aspect it's behaving unlike any other installed app on my device. Shoddy or malicious design."
8de84227-fd91-4b45-898d-dcb75065b792,I've never received a quality job offer through LinkedIn. Their tests for better search results are silly. It's mostly useless as an extra social network. They have a lot of features you won't use. Nobody responds. You can't claim you care about helping people get employed and then reduce their visibility if they're not paying for all your features. You're better off attaching your resume to a brick and throwing it in the ocean.
3a654d07-755c-4870-abb8-e8ae01a37c9c,"Don't try to become smart by using ""load more"" option everywhere in newsfeed, notification any other places. and one more thing remove the extra pop-up window when I'm clicking on job post. All these things is irritating me. If you are trying to increase the customer retention then your are very fool.😡"
4decb684-c787-4aaa-9c50-17b342a2e707,"After updating, the page doesnt load. I was already facing issues while opening the pages in the alerts and thought the new update would help fixing this bug! But surprisingly, after the new update eveb the Homepage has stopped loading and it says, Page not found. Kindly help fixing this."
2f72291a-f7a3-4232-a35b-a71123bab3c6,"The last version doesn't work on my phone , the whole internet connection seems to be off, while the rest of the apps works just fine. I've filled the complain form on your website, I hope this helps you to find a solution"
6bd17532-0596-446b-b81e-b67b0f0634bd,"This app must be a joke. All notifications are not received in real time, but somehow a notification saying missed messages or something like that even if there are no new messages pops up in the notification. Adding more info,.. The app freezes when opening messages from the notifications. This happens with oneplus device and with Samsung S21 ultra. I can easily repeat my first statement, this app is a joke. One star is simply too much to give."
98235278-647b-46d1-b879-30d5516fc51b,"The notification to update the apl is the most annoying thing I have ever seen on a mobile recently. It pops up after every single navigation touch and reminds me like I will forget that I saw it a second ago. Very frustrating for experience, instead disallow user right away to use app until they update."
065e1754-3a41-44a2-8765-ace820d2e299,"App basically demanded I install the update before doing anything else. Wouldn't even let me out of the app using the Back arrow on my Galaxy S8+. Then to install, wasn't enough space so had to remove a few things. The app should still allow me to run with it in its none-updated state but forced otherwise. Unacceptable!"
72fbc8ca-e041-4c38-bf2a-c44a36eb00a8,"So, after years of using LinkedIn, and paying for premium for over a year, the app now crashes constantly - even when the app isn't being used. Just reinstalled the app and it crashed minutes later, hadn't even logged in yet. As a user looking for work this really hurts my ability to use the platform."
e2bd1014-b779-4f87-b84a-7eec1100f1ee,"The app has been functioning well but is quite unstable now. Shows an error message ""something broke"" each and every time I try. Tried re-installing the app, and tried the app on different wifi and mobile networks."
22028791-7dec-4318-bd91-899d50c91cdb,Terrible. I am all of a sudden being logged out all the time and then the login process is a mess. Well-done Microsoft. And the app does not even open supported LindedIn links found for example in email. What a joke.
93cd6c15-9d11-4c91-a34e-7fa4bcf9a99e,"Quit wasting my time. When I set a filtered job alert to have a time limit (as in last 24 hours) and save it, it is annoying as all hell that the filter is automatically removed and I have to manually apply it. Each and every time."
a68e252d-4599-46d8-beb5-bb0f5d65a335,"Always when you send connections request to someone, it automatically blocks your account for 2 days, then after that when you try to sign in again, no verification done and finally again you can't be able to sign in your account, why the hell LinkedIn has launched this application then ?? (If user is having problem is sign in only)..... 👎👎👊"
70bd20b7-cefa-4503-aaa0-8ef933b4d388,"Something seems to be wrong with the app when accessing via web browser. It will not allow me to update my profile, as it keeps freezing and says ""page not responding"". This has been an issue since I joined approximately 2 weeks ago. Hopefully you can fix this issue."
ff67d6ba-bea3-4684-bf53-79a1e9fa3dad,"Worst app. It just gives free trial and at the end of the month, even if u cancel the subscription, they will deduct the amount. I lost Rs. 3300 even after cancelling my subscription a week before expiry during the free trial. Such a scam app it is. Even after deducting the amount the subscription status was inactive"
448814cd-8bd1-4f30-a578-d5423b639a5b,"Even though LinkedIn is an extremely valuable resource. This app is not, it is terrible. It has no placeholders, when viewing a post and you watch a video or read a resource on a post, you can not go back to that post. You are always sent back to the top of the listings. And more often than not, you can not find the post you were reading originally. It is very frustrating. PLEASE FIX IT."
63d4e0fa-0303-4713-b217-726b4c59e118,making me download this update totally sucks. I probably don't need linked in anymore so when it allows me to open it I may close my account. this is right up there when they totally changed the look and operation of linked in years ago. just keeps getting worse one star is one too many later on... good luck with that
5078a3a7-bcb1-4727-ba75-1eb846357f9c,"Can not cancel free trials or subscriptions from the app. This type of development forces customers to use a desktop which could either delay or cause them to forget and then fall prey to over priced auto subscriptions. Many apps allow account management, this is shady development to take advantage of free trial subscribers."
39831403-20c5-40a9-989e-852bcde446f5,"Extremely difficult to work, the interface is so jumbled together that it all looks like a blur, you can't find anything you are looking for and when you try to put a location it only allows major cities, like world wide known so it makes it extremely difficult to look for a job"
74d1471a-71c4-4161-a51c-cf800dd28afc,"Hello team, I was checking out my saved job but the saved job list is empty even though i hv saved more than 50 jobs to be applied later. I tried to refresh and updated to the latest version of apps, and also tried to access it via desktop on this morning, the issue still persist as before. Would you kindly patch this bug as it already have hindered my resume submission to the list of my saved jobs."
c5dd7733-9c6f-4b6d-93e6-9577634348cc,"Constantly saying I have several (7+) messages, when I will only have one or two, and that I have several notifications (18+) but only a few of those in reality. It's annoying. The notifications do not clear once you've checked them."
82f37298-84f7-49a4-b0de-dbf47c917c86,"Dear Sir, I was charged for linkedin premium features which I never used it. While I subscribed for premium feature a month ago, it said ""Don't worry we will send an email notification before the day free subscription ends and you can cancel the same if you dont want to be charged"". But I didnt got any email and I am now charged Rs. 1652. Please refund the same."
1ba1f5b8-911d-4e3e-8aee-3489446e2b62,"the app having lots of bugg...what is this? never expected these kind of poor quality from a Microsoft subsidiary... Latest review from my side (03 rd April 2019): Updated the app and while selecting the notification option, it doesn't showing any recent notification..very disappointed... network connection is all good i have checked...!"
b0f8f88f-9720-4142-9110-b6cd46e648bb,"How do you have a security feature like ""forgot password"" but no way to change phone number so that the security code being sent to you is being sent to the updated and new phone number? Somehow my app logged me out after years and different phones and phone numbers and now I can't log back in?? Not a very smart security feature when people do still change numbers when switching providers. What a useless and inconvenient feature only locks you out. This could cost me a job opportunity."
e77e2b52-4a26-4f51-914a-7a972afdc98d,"I regret to say that the app really hasn't been performing up to date. No function works when I open the app. The messages, the requests, even my profile. I can't seem to access anything despite regular updates. Kindly look into this"
b9234cb8-133c-4d7e-b97a-53598601f058,"Unable to access my profile, i updated the app no so long ago because it refused to open. After updating it I struggled to access anything, it only allowed me once then after that it kept showing a message the said ""app stopped working"" open again or send feedback. I'm still struggling to access profile even today, I can't read messages or notifications."
df978126-9dcf-4d8f-ae09-649b9e335e6c,"Application is now useless for the ones in China. It now asks to update to the ""harmonized"" version to be able to continue using it...but there is nothing to update after clicking the button, so it kicks you out of the app. You should let people still to use it and then be able to have the censored version."
7392b818-e54f-4eba-94f3-21f1c7a2e2d3,"Just started using linkdin. When it is asking to confirm my email, it is actually not sending any confirmation email on my email... even after trying to resend the email, i'm not getting it. And when i tried after some time it is saying ""this email is already in use"", how is that even possible. It is taking a lot of time to confirm my email id... a lot then required... and my email id is still not confirmed. This is frustrating."
f076c5db-7059-465d-a63f-7d6d9fab2218,"please fix the screen shot scrool on s8. it used to work on the main page (""scrool more"" after screenshot to make a long picture) and it used to work on the messages and now it says ""cannot expand, reached end"" but it's not at the end. thanks!!!"
