Review ID,Review Content
3370cd67-8939-42a6-85da-39e9daa8ee55,Instills confidence when the app doesn't work and nothing but form letter responses to comments. Clearly can't hire qualified help if it's broken across the board. Customers obviously matter enough to not respond after weeks broken. Really justifies pushing pay version so much. I've always found it glitchy and unimpressive. And don't bother with the exquisitely helpful canned response. It's a waste of pixels.
d3888912-86e5-4932-a373-bb6108cc6661,Thought LinkedIn will help me finding internships and jobs but it is not that useful. It never shows any genuine jobs non of them were verified. It is just like facebook. It is not helping me at all and also constantly asking for premium version. After using this app my suggestion is that if your a fresher don't go with it app instead search jobs and internships directly on company's web sites that will be lot more easier and convenient. Other wise you will be trapped in their vicious cycle
81f1627c-9a19-4164-bd6b-4108dd751143,"A few weeks ago the app got weird with a permanent message on top of it I could not get rid of it. I decided to delete the app from my OnePlusOne. Now I have this ""This app is incompatible with your device."" and from my laptop I see GooglePlay is telling me the app is installed while I deleted it. What's wrong? Why is the Linkedin app not working anymore for a OnePlusOne phone?"
fbc1e627-b2c4-4aa4-bba6-77cf55e5e65f,"what exactly is this app for? i'm looking for jobs and i get social media posts, profiles and ads. can't even change the language of the app without changing the language of my entire phone. i search for a job in my city and after a couple results i start getting offers on the other side of the country. even the website is a complete mess, i search for job offers in milan and get results for naples. finally find a good offer, try to upload my cv and ""something went wrong, try again"""
4a939c0d-e169-4cc3-8265-ef322778592c,"After 6 month of premium subscription, it is a waste of money. The most important feature which is InMail is limited to 15 messages ( 5 meaasges every month), so if you are saving them you will get only what makes them 15. And they are not clear about this policy and also doesn't make any sense to limit it. Customer support are dependant, always offline. You will not be able to remove your payment details without losing your current subscription although you paid in advance for 30 days (Phishy)"
6f457d94-6361-4053-be3d-86800d1e87d3,"I have been using that app for MONTHS. One, it never shows jobs in your location. Two, the team spams you with messages just to keep you coming back in hopes of it being an employer. Your better off searching on google and using snagajob. At least with them, i actually got interviews and found jobs in my area. Linkedin really makes it harder than it needs to be."
ff680c4d-2f83-4f53-be3d-ab7e2e4bd2bb,"App not getting updated, hence it is not operating. Please give proper instructions to update the app. The support is worst ever I have Seen.my mobile model is Samsung tab S3. If you can solve the problem on this information please do it, otherwise cancel my membership. It was already running fine. Due to this update message I am not able to use it.the update screen of play store says that this app may not be optimised for your device. Thanks a lot. Today the app got updated and is working now."
da6a505a-0686-4a51-9f94-5b5de6ed75e6,"It seems LinkedIn PC app is having issues. My article saves only half. Whatever i write futher just vanishes after saving. Reinstalled the app in PC, still the issue is not resolved. Neither its saving nor publishing. Very poor support. It happened again, half of my article is gone when published. Pathetic support by LinkedIn."
eb3f4c7b-7ffb-4755-882c-71adc2d9c6c5,"This linkedin works very illogically. After joining 1 month and i tried to connect to many old colleagues and friends during this period and reaching about 500 contacts, suddenly the accounts stopped without reason and asked me to change my password more than 5 times and then said your account restricted without me doing anything against media policy and then i tried to contact admin but no way and then trouble shooter and no result and i submitted my passport copy in different shapes to verify and every time saying we cannot read your ID and so i got fed up and uninstall the application and i dont recommend to anyone to use it. It is a waste of time and energy. All rubbish"
afcca376-ea3c-41d1-95bb-e99a52d0e15d,I subscribed for LinkedIn premium free trial account and soon I notice that they withdrew 1652 Rs. from my account without even sending a reminder mail about the LinkedIn premium expiry date. Literally is this your customer service. Can't you people at least send a reminder mail to inform your customers about the date on which the account is going to expire so they can decide whether to continue or not. This is a new way of looting people. Good job. I purchased thru debit card.Give reimbursement
d71c53bb-a0cf-47b7-afab-fb992da5fb9f,"I'm sadly disappointed with LinkedIn. They no longer cater to the job seeker, but instead cater to the advertisers and premium account holders. If you are a job seeker, without paid premium status, LinkedIn is no longer the service to use. I'v used LinkedIn for over 3 years and noticed during job searches that some job postings I never see. The unseen jobs are perfect fits for me, and should be on the top of my search list. My career is too important to depend on LinkedIn. I now use another AP."
5450fe90-ed1b-4a78-85db-9d8070c2fc28,"Disappointed on the refund process, it's been 6months now since the last time I try the free premium, but didn't notify ahead of time before they renewed. And it deducted without user confirmation. I requested the refund and I am awarded to refund the unuse premium. But too long. Until now no refund. I email more then 5-7 times I didn't get any response. I will give my 5rating once the refund proceeds done."
6496b913-ad78-445e-a4d1-5e1b0fa95bde,"Too many years trying to see this app work correctly and nothing. Uninstalled, reinstalled: no controls to make corrections to what was typed. ~ stay uninstalled. T Mobile, Samsung, Android S, ver 12. I am living a nightmare, for the first time, I received installation intructions - in spanish ! .....I cant believe this....!"
ac97f125-7488-4cf8-ba8f-9fe0bcba93d6,"App covers the basics of LinkedIn, but it isn't worth the download, use your web browser Feed is the worst of any social media platform. You will see the same 12 posts for the next 6 months with a handful of new ones. How can you keep up with your network when the app only shows old news (aka ""top posts"")? There is zero care in improvement since the same issues 3 years ago are true now,they make it difficult to give feedback, & then never responds if you reach out"
a85359de-aa9c-4fb0-8383-e49579005a41,Doesn't work. Used it for ages but the last 12 months I haven't been able to access it. Messaged them and playstore. No response. Keeps saying needs to update but it won't do it. Cleared cache. Still won't update. Uninstalled and now unable to reinstall.
da2a1de9-f3fe-49cd-9ad3-842f29cb538b,Horribly programmed. It tries to verify the user through text but fails repeatedly. It cant create an account through the latest versions of android or chrome. I was going to check this out but you've lost me for life. Whoever programmed this should be fired or sent back to college.
a129e8b7-f6f6-4d4e-8d9d-c7b739231d5a,"I loved this app UNTIL you added stories! What were you thinking? Please add a way to turn off the feature and remove the dead pixels from my home screen. I reverted back to an older apk to avoid the whole issue. You are not IG, Snapchat or Facebook and that's why I love LinkedIn. But that one feature literally stresses me out. You have a good thing going, don't mess with it!"
c6e98073-166b-4032-986a-d24584187314,"Okay app. They force ads on you disguised as messages from an individual from a company that has opening for people with your skills. It's exciting until you realize it's just a blatant add and they are automated messages to make you feel like your important and desired by a company. None of message ads are directly relevant jobs and you cannot contact the ""person"" or company that messaged you. One click applications are bunk and someone just messages or emails you to apply directly."
1de64d8d-5a34-4ed5-b536-4b260bac0c74,"It would be great to filter jobs by language. The idea that a language is a prerequisite for every job listing does not make filtering jobs listings by a wider geographic reach as ""World Wide"" rational. Having job recruiters have to submit the requirement languages for the job will make the application process more efficient and fast."
f8124f2e-c03c-4043-9a64-622632855642,"WASTE OF TIME! Tried to setup my profile here on this ridiculous app which kept throwing questions after questions to help them indentify which is a freaking traffic lights, busses, cars, mountains, crosswalks!!!! I literally had to do this for close to an our. Tried a different account and guess what, its the same damn thing! Absolute WASTE OF TIME! NEVER EVER INSTALLING THIS!"
d0cec03c-697f-4ac7-a01b-db13a27396f5,"Most depressing app!! I was good as long as they had separate app for job search. Once they integrated it with the main app, I cannot scroll through without feeling terrible about myself. Atleast, if there was a filter to see only job opening posts it would be good. Their stupid infinite addictive scrolling only makes me feel bad everytime I open the app with posts from my colleagues boasting certification and awards. Please ask me what I wish to see before I open the app for peace of mind."
bcb64530-19e5-47a7-b11f-0088bfe050f1,"It's forcefully installed on the Samsung Note 8 phone. Storage that I've paid for is occupied by this software and I can only disable it, not remove it. LinkedIn web site constantly pushes you to install their app because they can gather more user data. It's not fair or respectful, avoid it if you care about your privacy or freedom of choice."
45f9775c-4bcd-4832-ade4-d2ef0215ce3f,"Bad app and has the worst support team. My account was hacked and no one helped me. I've sent them my ID and everything, but none has recovered my account. Most of my network has reported this hacker who has changed everything and kept my old posts, but nothing was done at all. I guess the support team is only Bots. Keep away from this app as you won't be safe! Once you lose your account, you would never get it back."
71d24bcc-f9ef-45b8-81ac-44baa86695b6,"I did love the app, but for months now it hasn't been working i cant post i cant see messages nothing it keeps saying error retrieving etc. i understand its beta etc. But I think that I will be deleting this app for I actually would like to use my LinkedIn account and with the app not working I have to go in via internet anyway it's taking up space on my phone now. It's a dead app."
7477cb0c-c94c-44b1-bf05-4330afc3bb50,"Good evening LinkedIn, My LinkedIn application has been showing a Chinese logo for days now and I downloaded it from playstore but the chinese language do not show immediately but after some hours when i have installed,it will display the chinese language under the linkedln application and I will uninstall and reinstall it back on my phone it keeps showing.However,when I click on the application it shows an update and when I click It refers me to a Chinese Website,which I don't understand."
3b0e1c50-cefc-409d-8524-6acd42c3c09a,"I'm only installing this to give it one star. The sheer existence of this app has made it impossible to use links in LinkedIn emails from my phone, like ""Accept invitation"", because the link gets hijacked and redirected to Play Store instead of going to the website. Thanks for the reduced functionality. No, I don't want your app."
61aa62cb-ef92-4bcb-a75c-759959d7d8ad,I click on comments to see comments on items that appear on my feed but it fails to load them. Items that appear in my feed often make little sense in the order they appear for example when someone gets a new job that should appear on my feed but then it will be at the top of my feed again randomly say 4 weeks later. Google Pixel 3 with latest Android update.
951060ff-7dec-4d4d-8305-ab2df1ffdd9d,"what kind of backroom deal has samsung signed to get linkedin to be on of their manditory downloads, just bought a new A8 and cannot for the life of me permanantly uninstall linkedin every time i uninstall linkedin, it installs itself again automatically, even if you have auto update off it just reinstalls itself overnight, what do i even do in this situation?"
46071fad-6210-4b6c-b53d-10683c1c99be,"I've uninstalled. It used to be ok. It's gotten increasingly intrusive and obnoxious. What used to be an app for a professional network has become just another spy and sell program I had no hesitation in deleting. When value is low and obnoxious is high, deleting is very satisfying."
eebf187d-45f0-4840-b409-eab41452701a,"It has become impossible to manage the feed. Constantly irrelevant promotions and unimportant activities (eg. likes) from my network. A social media feed is not adequate for a professional environment. No way to understand what the algorithm ""thinks"" of you and how you can adjust it. Totally intransparent on how your data is handled. Job search is ineffective, only contacting recruiters makes sense. I have LinkedIn premium but no extra benefit other than LinkedIn Learning. Deinstalled."
c31e0d74-0995-44e3-8e00-d21a68cb7ffe,LinkedIn Please refer olx or some other applications that if we want to hire an employee using your application we should be able to create an alert where a person just by clicking that alert can apply and we can communicate with him/her and hire. It is very difficult to find a person who is in need for a job and suit the position that we have in our company. To find people who are in need of a job in nearby location is also difficult.
925dc9f0-cd6f-4830-852f-a9081108f1eb,"I was charged an *Annual* subscription fee *without* prior intimation, while the subscription page stated a monthly payment scheme as well. Why was I not asked before such a HUGE amount was deducted? (The amount is also higher than the annual stated amount on the page, without any justification provided.) For many, looking for jobs means we *cannot* pay a huge amount at one go, which is why we are looking for jobs in the first place. Please note the fallacy, refund and allow *monthly* payment."
2a6e3d36-80c8-4e5b-9a8a-76970cffaab6,"Linkedin is now nothing but ads and bugs. Ads every after feed from my connection. Never imagined LinkedIn will go this low and desperate. Also, as simple as hiding a Job ad/post, LinkedIn can not do it. I hid several irritating jobs in job search but continuously appearing. VERY BUGGY app, and the engineers maintaining it are not doing anything. In addition, it has a lot of unnecessary pop-ups which degrades user experience."
bfac48fc-c8a6-4838-ba49-32cfd4394616,"Dear LinkedIn Team, As you can see, my full name is 'Abhishek'. I do not have a last name. But unfortunately, leaving the last name empty is not allowed on the LinkedIn app. All the app's features push for inclusion and diversity but unfortunately, it doesn't seem to inclusive of people with just a single name. Please fix this. Edit: Still awaiting your response"
dcf9c88e-d9ff-48cf-adb3-d2fd4581f4c2,"Hi Team, help me out ! Recently I have updated my linked in app to version 4.1.326 and since then i am having issue with app as its unable to fetch feed or load any other info , it's keep saying 90% of the time try again. I am using Sumsung A7 2018 Android phone with 4g+ mobile data, all other apps is having enough internet connectivity except to linked in app. I miss my connections on linkedin please look into it on serious note."
0ffab1fe-cea5-4b81-aa79-f5215462affc,"In starting it was good but day by day features added & services are low. Not able to see message every time refresh issue. I am planning for change a job didn't get any satisfactory response.I am going to uninstall it.I have received my first job opportunity from LinkedIn itself. But now when these many people's are using it,I am not getting any response."
2e212823-1d50-461f-b450-ec02e0876d16,"WARNING! The premium TRIAL subscription cannot be CANCELED even though I canceled a day before the trial ended, now your hand is in my money for a service I don't want. Sneaky way to trap people to pay via a trial, but won't let them opt out. Imagine my shock when my bank reflected LinkedIn when I KNOW I canceled the trial! Do I delete my profile to opt out the premium subscription? There is no report button or any way to get assistance with this annoying issue."
931c96f2-5b1a-4cbd-a7b2-b48ccf5bb16e,"Every time you accept a new contact it will try to sneak another 300 people your have ever been in contact with on the page after. On the phone sometimes you can mis-click and so with just one press you now have 300 random contacts on your linked in, no way to confirm or cancel. Hate it"
ed3ea6e0-7133-4e7c-8e58-2044096df94b,"Unable to load or update for the past two days. How can this app be useful if there are so many errors? Uninstalled and reinstalled, no updates available, signed out and back in....no change. Either fix it or i'll uninstall it permenantly. **edit** i have uninstalled and reinstalled numerous times. Its the only way to get updates."
271dac9d-d8e8-4fcb-be20-0820f63fb762,"One star because it was pushed on me instead of allowing me to acces the site with mobile browser. It is unprofessional and offensive to force people to install yet another useless app to mess up their phones, when you could just let them access their information with mobile browser. I will uninstall the app right away after reading the message sent to me."
6f6fc6ad-5523-4a98-b28d-dce2de979082,"Joined this cyber anathema as a friend suggested was good for job search. Frankly, there is probably no other app that is so intrusive, so time-wasting, so irritating, so worthless for the efforts put. It's flooding your page with horrible suggestions to contact, to join horrible platforms, and horribly crippled unless paid for premium. There is no respite from the clutter it forces onto you. And these fools ask you if you want even more clutter as if the endless one they push is not enough!"
21a6feea-3680-45de-a964-7031754c46fd,When looking for a job on here you cannot search but for their preset locations . That needs to be changed. I am not looking for work 1500 miles away. Also I am not gonna sit and scan jobs from all across the country just to find or not find anything in my area. Fix the app and it might be more effective.
5b585f2e-5fe8-44b2-b835-dd2b6c27fda7,"Was threatened that I would have my account removed if I continued to ""view an excessively high number of profiles"". I rarely use the app, and I'm currently in the process of moving cities and searching for a new job, and merely am curious about what my connections are doing at the moment; what's the point of the app if I can't see what my friends and old colleagues are doing professionally? What's the specific number that counts as ""excessively high,"" because I didn't view any more than 15."
7bd0866c-676c-4d48-85ff-9aed44ed3fdc,I have been using linkedin for a long time and since last 6 months my phone shows its not compatible for the new version of linkedin as I am using 3g mobile...since in india every body can't afford latest mobiles you should have a version compatible for all mobiles. Pls don't force people to buy latest mobile as person searching for a job may or may not afford it. just saying sorry we only have latest version supporting the app is wrong. This is not luxury it is a necessity for people searching
17decb00-7ab0-4808-9cad-d8fda473dbc4,"Having technical problems and their service Department keeps roboting same stupid requests that doesn't relate to issues. Wants screenshots and videos of failure to return after acknowledgement of Birthdays, job anniversary and new jobs. Suppose to automatically return to original page. I have had this issue before, but their service department is lacking in understanding their own app's capabilities. Requested a supervisor or othe tech, but won't forward. Very frustrating to work with them"
1f286edb-170b-4215-b952-ad2f31d4595f,"it takes a lot of space and there are continuous notifications, you can turn most off. so i switched to just using a browser but that prompts twice on start up to use the app, can't it just remember my choice...."
02708898-5fd9-4cfc-bf25-1cf476c7f34d,"I am a CS graduate and IT person. I created a LinkedIn account and sent connection requests to all my contacts in real life and to some I sent the link. They responded that link isn't working. When I logged in, I found out that my account is restricted. I am unable to access the help centre when logged in. I provided original identity proof and after taking my documents, they responded that my account is permanently closed. I don't know why but I need explanation. I need my account back."
6da03bdd-745d-447d-aeae-561042b5af60,It's the most disjointed app I've EVER used. Feels like a social media app then a way to seriously search for jobs. I have to search in your own app how to do block or find resumes ... to update it. Ridiculous..I've closed my account. Get better results and intuitive operating of app/s.
da0faa2b-e8fd-4f20-82b9-890ac0e5c4be,"I am getting notifications about connections accepting my request. Requests I have not sent. Raised a ticket, still getting bombarded with multiple connection notifications every day. User Support is not helping and asking me to share the list - I can't since I don't have the time (there are many) and I have already given permission to the support team to access my profile . This seems like a scam."
7a71be4b-0370-495b-b607-71aa59c94311,"I think there are lot of bugs in listing out the jobs!! Example 1- LinkedIn says "" New jobs Posted an hour ago"" but if you see the description it has posted a month ago. Example 2- The job which i applied via LinkedIn should show you have already applied! but in some case its accept the application but at end it shows already applied- User time wasted 😊"
e1a7ae41-d3b1-42a0-96a6-56b6675603db,"I need to contact support because I got locked out of my account. However, to submit a ticket, I need to access my account. How am I supposed to get support if I cannot log into my account? No phone number to call and no email address to get support."
9aa2b9a6-78ab-4422-8fd8-c7f35a693511,"I have uninstalled and disabled this app, as it's not needed and taking up space. It keeps popping up in my apps that need updated and is beyond annoying!! I don't use, want, or need this app and would like if it could removed from my device all together!"
f0efc400-5842-455b-a1f1-bfde49fc93e3,from past week This app is behaving randomly .. if someone message you then it's shoes in notification but when we go for message tab there are no message and rating is because of issue I am facing for my message tab I don't know why all my previous message have gone .. none of them I can see when I reinstalled this app.. everything is fine except messages with this app. Team please look into this issue
4e2c926b-cf54-41a2-aed6-b84f6fd43dbb,"I would've given a -ve rating if possible. I was trying your Premium Free 1-month trial pack. This transaction happened on Feb 9, 2022 through Android app. I put in my card details and straight away Rs 5,900/- were deducted from my account. I immediately cancelled the free trial. I tried getting your customer support details -- any email ID or cust care number but could find nothing. And 1-month free trial premium also was not cancelled. Although I cancelled it many times from settings--> accoun"
8797b38c-370e-42e0-bec7-2c9920b385fe,I am in middle of no where and whilst on the go I needed to send a important message via the app and check a contact but app keeps refusing to open and direct me to force update?! Look I dont want update as I dont have time and need to send a message. Very inconvenient.
e544b100-98ab-44ce-91eb-8f9bd3460bea,I have used this app for more than one year and there is absolutely no response from recruiters and companies from jobs section and from the feed section too. The app is a good one if you want to just see other people's professional achievements but not sure it is really made for job aspirant looking for reference in their field.
1e3db8b1-b510-43bf-8cb4-08a86b821987,What is wrong with this app 😡 its so irritating. i tried so many times to sign up but its not at all working.first it said couldn't connect to email then i tried to sign up then it goes all around the procedure till verification of that robot thing and again it comes back to the start saying some error later it keeps showing that robot verification again and again. Its so frustrating that i don't understand how this app got its ratings.
9c3e53a1-717b-48b8-8e21-82fef4726297,"Being premium memeber, I can't stress how poor this app is. Microsoft is behind ChatGPT, yet LinkedIn notifications remain the most annoying, poorly executed and plain stupid the way they are pushed and shoved down user throat. I do not need to bother me 5 times a day with so called missed notifications reminders. None of those ""missed notifications"" are critical for a busy person. This app is not professional at all. Time passes yet again and again it reminds us of how not to do it."
46d6c90e-d2e9-47d8-b82e-4c8076217a83,"From few days , i am facing strange issue. When i am trying to try to different menu options / navigating one screen (functional ities) to another it showing below error message "" no result found"" try again. i tryied to uninstall , but it's preinstalled app mobile - motox4"
50c4bedf-ae8b-4639-ba98-cb04117f00aa,"Why does this keep automatically installing itself on my phone????? This is the most annoying and intrusive app I've come across. I've disabled it, I've uninstalled it yet it continues to reinstall itself. If apps where stalking Ex's this would be the ultimate bunny boiler. Why can't I rate in negative stars? Is business really they bad that you have to force your crappy little app on people?"
8851e333-871c-427d-8a2b-f9b6bc5c0495,Haven't been able to open this app on my phone for several months now. Click on it and it crashes. I've updated the phone and continuously update the app when there is an update available. Just an absolute garbage app.
77f524ee-faaa-4eef-aa7c-b72fb307ab5b,Too many emails from & notifications for me & usually when you enter in your preferences you get similar results not this one I put in dog walker/ pet sitting it gave me delivery drivers needed in somewhere I have not even heard of. Good luck not for me but that don't mean I can't try it u can always uninstall.☮️
a06d3a50-1577-49c2-9202-10db25ec7aea,"Barely works and is extremely annoying. Either ""something went wrong"" 90% of the time you click on something, or you end up having to deal with dozens of repetitive popups/notifications while in the app even if you've turned off a lot of them in settings."
aa9f8854-8928-456b-8fb2-6b214ef1a778,"As soon as I opened the app it didn't work properly. I pressed the sign in button several times and it only refreshed the page. Also, after I eventually managed after much time and patience, i discovered this app lacks the most important features that made linkedin useful as a website. Does anyone know of any viable alternatives to this app?"
22af1ea0-d03c-427f-a140-3f0b3177ed4a,Since recently and until 26.07.19 the app is not user friendly at all on Android system phones which always pop ups with not able to connect error over and over on every action button in the app. Any further update from LinkedIn to improve it would be much appreciated.
80024cdf-70ac-469d-b54a-78c750b25784,"I'm all for the job search, but the app has some pretty serious functionality problems. I'd say about one third of the time nothing can load and I just get the error screen. Notifications are glitched to the point where you always have some unread that can never be checked off."
dd4fbbf4-c3d6-4540-ba7c-3b9a50df67e6,"Can not uninstall. They keep trying to take my personal information and send it to their servers, even though I do not use it. They refuse to permit me to uninstall when I have not given them permission to be installed. --reply Then let it be removed. I hereby formerly state that you need to allow installation as your software is breaking many privacy policies. Please do this. Disabling is not good enough since you still try to steal my data."
ff3b68b2-260b-40ee-a05c-a74f3b1c3ccd,"Both mobile and desktop could be better by not showing profiles after I've already sent connection requests. Also, it would be nice to have an option to set a general job alert for a small company or startup, instead of a choosing from a big list."
9ef312b9-1445-41f0-9f07-aceb5fe79dc9,"It's not working, I came from Germany to Italy from two years ago and still i couldn't change the country from Germany to Italy, And I didn't find any way or anyone that can help me to change the country and still i receive emails and messages from Germany and not Italy, anyway there is no anyway To change the country and if you change the country you never can use this app and only it's Make problem for you"
1fb2fb70-d076-4ca1-bf5a-464983366ca8,This app sends notifications late at night to wake you up and remind you don't have a job and so you can't get a good night sleep and you're all amped and stressed out. Box of rocks designed this app. You have no control over when notifications are sent. Com'on man. Use your brain. I'll be uninstalling it.
818d2787-d77d-4a99-9948-8ee1bcc8211e,From the last few days i am not able to acces anything in LinkedIn android app. Everytime an error message is showing in the screen like 'We have taken the wrong exit here'. I have update the app also and currently using latest version but same issue arise.
e41422a2-2236-4f51-b1ff-388c28db829b,"It really annoys me! This app whenever i sign out for any reason and get back to sign in it says this email is not connected to any account, and when i enter my email with phone they said the name is different! Its not different it is my own name and i write it same way, very stupid app really and losing lot of options too."
0abb1792-ab5c-4645-afc7-ef147dc43b11,"The app does not show on my android phone's setting--apps permission in order to customized the apps access + limiting background activities. Absolutely frustrating. May uninstall soon it if I do not figure this out. I know the app is sleazyly designed, but I must have full access to app's permissions."
5819d1af-892b-4471-a20f-0d802bbd88e2,"BEWARE! I canceled my trial period in time and they still charged my credit card. There´s no way to contact them about the issue. Also, SECURY ISSUE; it is impossible to remove your credit card and if LinkedIn or your account is hacked your card will go with it. Very unprofessional service for professional people."
e7ff6312-2d4a-4831-be51-014a42bb06d9,"Nightmare trying to re-install my accidentally deleted account and app. Had been using Linked In for decades Smartphone glitch deleted app. Couldn't get my account back as I had no password or email. Can't recall ever having to use a password though have since found the old email I used. Had to set up a new account to get back in but my many years of activity on original account remains ""locked"". Need to get my original account merged with my new account. Can Linked In please facilitatate."
cb3fb5b1-e1b1-4194-85ae-dca7c5731ec8,"So many bugs!!! There are currently too many features not working to count. Cannot search by location, no customer service support available, when navigating in the Android app depending on what screen you are on features are no longer available. These all need to be addressed."
4684890b-73a4-4b52-b592-b498b69c269c,"I can't cancel the update. Tried to uninstall the app but everytime I check in play store download is still on going, prohibiting me to download another app. Tried cancelling the on going download also but the play store crashes everytime. Been stuck with this for 2 days now, so frustrating"
28b3acd3-3b1b-471d-907b-7c41cc80d0d7,"App suddenly quit working. can't access anything, but keep receiving email notifications that I have messages. Best of all, just signed up for a free month of premium before the issue started, so that's wasted."
93ff3348-3480-4838-a84f-a4f2cd859b14,"Unable to search by city, zip code or distance. Making the job search function completely useless unless you live in the like 10 preprogrammed cities. Which are no where near where I'm looking for employment. And pretty sure most of the recent reviews at least are all paid reviews."
41af8baf-100a-48d3-828d-dbccf241692d,Stay away from linkden premium. They say you can use desktop platform to cancel it. You can't. They don't have customer service number or any means to reach their team. I have to dispute the charges from my credit card each month to refund for the premium service. Terrible tech service and app concept overall.
88681bb9-3c6e-4b52-86ec-3bb6c799d54d,"The New update has caused my notification to error. I'll get a notification that I have a friend request; when I tap on the notification I receive an error page. This also true with the ""Bell"" notification. So as of right now my LinkedIn in my opinion, broken and is not operating correctly."
aed05d3a-e45a-43d2-a5a0-685bd46d83ad,"Feed is working but ""people "" button always comes up blank, notification section says ""No result found. something broke. seems like we've taken the wrong exit here"" and when I have a notification and when I try to update my career interests, again blank screen. this app is completely useless to me"
a3e756a1-cab3-4fcf-a27b-d6a4073deab8,"Not quite smooth experience, stucks alot and never works in less than a great network. Messages received are not shown at times, the interface is nice and clean but when it comes to using it day to day it is way much lagging and less responsive than any other app in class."
d3b044a8-bf36-413f-8691-64311402579f,Was charged a high premium fee without prior intimation. I just opted for the free trial. All of a sudden 79$ are deducted from my account. Such an unprofessional way of renewing a subscription. I did not want to continue with their premium subscription.
d6b6fe9a-d320-48ff-a5ee-6ab196e95b2a,One of the worst app that I had to deal with! Randomly you get lucky to see the page content. You will get a notification and try to open it but you end up to an empty page (90% of the times) and refreshing does nothing good!
0c4a4184-4f7e-4b05-b20d-ffc0cb976e65,"There are glitches. For example, when I try to edit and save my intro, I get a message telling me that industry is a required field. I have already comleted that box but it still will not allow me to save no matter what I do. I have even tried choosing different industries.. Frustrating."
a7ee3f88-cb6f-4f76-8d2a-52470c4f4625,"The app hasn't been working for the past few weeks. it keeps saying 'no result found' on anything I try to click on. can't go into my notifications or messages and it doesn't update the feed either. I've tried updating it again, but no change."
6711c557-7e4b-4dd9-9844-0f577ec39a2e,Can't access the site or app since I changed my phone a long time ago. Used a authenticator app back then and now I can't access my account no mater how many times I change my password or reset my authentication app. Seems like once you set it up you're screwed the second you change phones. It's like losing your keys and trying to open a door with a toothpick....with no aid from LinkedIn.
eb05548a-5c48-4135-b784-61d38e575235,"I can't uninstall this unwanted and fracking useless app, only the updates. It's ridiculous. I don't trust any company that allows this to be done with such a useless product. Update: I'd already disabled it before I left my review but that piece of information solves nothing. I want the app gone. Not disabled, gone. Until there's a point at which I can uninstall it my rating will remain at the lowest possible."
92cc4c29-6ccf-4860-934a-507c040e7a1c,"The app shows me the same feed for the past one week or so, even if I refresh by scrolling from the top. I don't think this is because no one I follow posts in these days. Not to mention the promoted contents (or ads) keep on updating on each refresh. Please test properly before releasing out any updates. Thanks."
bd4a472b-a419-4b90-82fd-7d639f360d60,"App was updated 1/7, but still is not working. Nothing can be viewed or refreshed. Having same problem as others. I've uninstalled and reinstalled. It's been over a month now and still not working. I love LinkedIn and am hopeful issues are resolved quickly and finally!"
b5be73ce-85ff-4ef7-8e18-9805db3663fa,"A former employer has disputed my ability to use the app. They're spamming my account or something so i cannot advance past the security protocols. I've tried to contact LI for assistance but to no avail. If a 3rd party has that much control over my account and my ability to use the app, then it sucks and is useless!!"
a464120d-880a-4399-b03d-8d942c3b4915,I'm really disappointed couple last month in app. After update the icon was in Chinese. I deleted and again install but after couple of hours Huawei changed. The LinkedIn support was really impolite and said that I have to change language in phone. My phone is always in English and the problem is something with Huawei and LinkedIn.
95da5f55-620e-4ba6-967f-f68c23af9429,"Keeps sending me alerts tell me I missed notifications about 10 seconds after I close the app. I go back and check, and there's nothing new. Deleted the app after it sent me 3 alerts in 60 seconds. Figured it was a glitch, and perhaps reinstalling would help. Now it won't reinstall...not happy."
7149ed8f-44cd-44ba-a9d5-45cf526592de,"Not intuitive at all, coming from a user experience this has little to help except for useless notifications. Trying to update my resume here I have to view a tutorial video, only to ultimately fail the update. Sadly its one of the few apps out there, so we have to make do."
b772fd34-c0b6-4fd6-8724-6b42811752f3,"The current version of the app keeps crashing during last month (maybe more) and nothing was done to fix it. Once reinstalled it may work for one hour and then crash again. Linkedin should take a serious look into it, so many user reviews say the same lately."
f5c12d32-41a8-4242-b110-3d8147c46f77,"Very poor experience. Constantly times out, and very rarely able to display feed. Any links that open in the app time out 95% of the time, making this app useless. I have given up on this app. The desktop experience still works fine."
696c41b6-70de-42fd-b030-0e8324cab080,"Was a Linkden for a long time, then my account became inactive for no apparent reason. They asked for a copy of my drivers licence, which I provided several times, but to no avail. They then requested a copy of my passport(not going to happen), as such, I have not had access to my account for over a year. As such, a review is actually in the minus factor."
a5eee0fb-23d0-4a70-b004-ae4378149e94,"There is an issue applying for jobs. You receive an error half the time. I noticed the same issue on the mobile browser web app. Then I tried setting browser to ""desktop mode"" and it worked. Looks like you have some work to do getting mobile web app and mobile app working properly. Reinstalling doesn't fix the issue."
d3f4fcfa-c53f-4d32-aedd-c1d50b3a6f67,"The concept is great and the app is good when it works. Unfortunately it often doesn't. I keep getting ""unable to load"" or ""something went wrong"" or ""it's not you it's us"" messages almost everytime I try to use the app. For me this app is unusable. App needs to be a lot more stable."
4188efee-5cb9-4e87-923a-87cca20229eb,"App has been unusable for while now. It will tell me that there is new content, but nothing will load. It has been doing this since the beginning of the year. Each update I hope that it will be resolved. The last one over the weekend did not improve the app. Used to work on my old Galaxy 5 but not reliable on Galaxy 9 note."
