reviewId,content,events,events refined,solved by,Verified
8b556c15-8429-4ce5-be4d-e69332cb32bb,"It was such a good app but the updates screwed it, i cant even find good filters and when i see a tiktoker using a cool filter, but thers nonway i can find that filter, tiktok is not even displaying the filters....","['the updates screwed it', 'It was such a good app but the updates screwed it i ca nt even find good filters and when i see a tiktoker using a cool filter but thers nonway i can find that filter tiktok is not even displaying the filters', 'when i see a tiktoker using a cool filter', 'thers nonway i can find that filter tiktok is not even displaying the filters']","[ i can't find good filters, i see a tiktoker using a cool filter, but i can't find that filter, tiktok is not dissplaying the filters]",Khalid,
035309ce-f07e-41c7-ace2-4ea2d659d103,It's so laggy for no reason and sometimes when you film a music video the music doesn't match to the lip syncing 🤦🏽‍♀️,"['when you film a music video', ""sometimes when you film a music video the music does n't match to the lip syncing 🤦 🏽\u200d ♀""]","[ It's so laggy]  [ I film a music video, the music doesn't match to the lip syncing]",Khalid,
bfd65461-1e03-456d-99f6-a479cf4a33dd,There has reacently been a problem where whenever a slideshow comes up I can't see it it just goes black and the soud is still there but I can't swipe or anything,"['whenever a slideshow comes up', ""I ca n't swipe or anything""]","[ I can't see coming slideshows, it it just goes black, the soud is still there, I can't swipe or anything]",Khalid,
3b81dca4-2672-4aab-93f4-894c2c1baec5,"It was ok for a long time, now out of nowhere kicks me out of the whole app or freezes then refuses to let me back in the app for a while.","['freezes', 'It was ok for a long time now out of nowhere kicks me out of the whole app or freezes then refuses to let me back in the app for a while']","[ It kicks me out of the whole app or freezes, it refuses to let me back in the app]",Khalid,
e83cc801-0fdd-4d20-bf97-97a1759b6d96,It takes to long for the app to come up an when you are trying to type a message to someone it cuts out half way through the message,"['It takes to long for the app to come up an when you are trying to type a message to someone it cuts out half way through the message', 'for the app to come up an when you are trying to type a message to someone it cuts out half way through the message', 'when you are trying to type a message to someone it cuts out half way through the message']","[ It takes to long for the app to come up] [ I am trying to type a message to someone, it cuts out half way through the message]",Khalid,
cecfaf65-6fa8-407c-b421-07a507df6dd0,Whatever the latest update that has occurred I am seeing half screen videos which is cutting off half the content in most videos and blacking out comment sections this was not going on before can this please get fixed,"['Whatever the latest update that has occurred I am seeing half screen videos which is cutting off half the content in most videos and blacking out comment sections this was not going on before can', 'blacking out comment sections', 'Whatever the latest update that has occurred I am seeing half screen videos which is cutting off half the content in most videos and blacking out comment sections this was not going on before can this please get fixed']","[ I am seeing half screen videos, it is cutting off half the content, it is blacking out comment sections]",Khalid,
fb611a0e-bcb3-46e6-adf4-c1e43aa1c0a1,"App sometimes doesn't open,also freezes and stop working.It closes without my permission while trying to view.Takes time to open","[""App sometimes does n't open also freezes and stop working"", 'stop working', 'It closes without my permission while trying to view', 'while trying to view', 'Takes time to open', 'to open']","[ App sometimes doesn't open, it freezes and stop working, It closes without my permission, It Takes time to open]",Khalid,
9579344a-6e1b-404d-ac80-3cade7022e2f,Tiktok was going well until I tried opening it but it kept on saying stop I don't like that it's glitching and it logged me off of my account this is a big problem I'm gonna report if this continues,"[""Tiktok was going well until I tried opening it but it kept on saying stop I do n't like that it 's glitching and it logged me off of my account this is a big problem I 'm gon na report if this continues"", 'until I tried opening it', ""it kept on saying stop I do n't like that it 's glitching and it logged me off of my account this is a big problem I 'm gon na report if this continues"", ""it logged me off of my account this is a big problem I 'm gon na report if this continues"", 'if this continues']","[ I tried opening it, it kept on saying stop, I don't like that, it's glitching, it logged me off of my account, I'm gonna report if this continues.]",Khalid,
5b07ba2f-82e7-465e-8527-d0e4ceb7cf1e,"I like the app and all, but it won't let me login because of an unknown ""suspension"" even though I haven't been on the app for nearly 2 weeks and haven't posted anything in awhile","[""I like the app and all but it wo n't let me login because of an unknown suspension even though I have n't been on the app for nearly 2 weeks and have n't posted anything in awhile"", ""it wo n't let me login because of an unknown suspension even though I have n't been on the app for nearly 2 weeks and have n't posted anything in awhile"", ""have n't posted anything in awhile""]","[  I have n't been on the app for nearly 2 weeks and have n't posted anything, it won't let me login because of an unknown ""suspension"" ]",Khalid,
c018c6fe-fab7-4bb5-996a-59d05347e0f3,"App keeps freezing, when trying to upload it closes and it doesn't have a feature where i can link other apps after changing to business.","[""App keeps freezing when trying to upload it closes and it does n't have a feature where i can link other apps after changing to business"", 'when trying to upload', ""it does n't have a feature where i can link other apps after changing to business""]","[ I try to upload it closes] [ I changed to business, it doesn't have a feature where i can link other apps]",Khalid,
738675c1-8433-4ee9-a7c3-9f95cbf29cdc,"This app was really great back in the days but nowadays you upload a video and it's quality is extremely fake, very blurred and when you download it it's even becomes more fake","[""nowadays you upload a video and it 's quality is extremely fake very blurred and"", 'when you download it', ""when you download it it 's even becomes more fake""]","[ I upload a video, it's quality is extremely fake, it is very blurred] [ I download it, it's even more fake]",Khalid,
932593d6-7969-4e6c-a80f-d84f5ac2aaea,"Love the app however ever since the update tik tok no longer shows when the creators I follow are live, even when I go directly to their page.","['Love the app however ever since the update tik tok no longer shows when the creators I follow are live even when I go directly to their page', 'tik tok no longer shows when the creators I follow are live even when I go directly to their page', 'even when I go directly to their page']","[ I updated tik tok, it no longer shows when the creators I follow are live, even when I go directly to their page.]",Khalid,
7ec72680-983d-478a-9901-924601116ed1,"I take pictures in portrait mode and when I upload them to tiktok they go landscape,can you please fix this,it's very annoying","['when I upload them to tiktok', 'when I upload them to tiktok they go landscape', 'can you please fix this']","[I take pictures in portrait mode, I upload them to tiktok, they go landscape]",Khalid,
c766c3a3-3e34-4e7f-a992-501ef241c8e6,"The reason I give it 2 stars is that(1 It shuts down in my face the moment I open it (2 it's genuinely slow if you could prolly take things away that takes space.(3 If you ARE reading this then pleassse do your best to adjust the app to better as they say down there 👇👇👇👇👇👇👇👇👇 thank you sincerely, Priscilla.","['if you could prolly take things that takes space.(3 away', 'If you ARE reading this then', ""The reason I give it 2 stars is that(1 It shuts down in my face the moment I open it 2 it 's genuinely slow if you could prolly take things that takes space.(3 away If you ARE reading this then pleassse do your best to adjust the app to better as they say down there 👇 👇 👇 👇 👇 👇 👇 👇 👇 thank you sincerely Priscilla"", 'to adjust the app to better as they say down there 👇 👇 👇 👇 👇 👇 👇 👇 👇 thank you sincerely Priscilla', 'as they say down there', '👇 thank you sincerely Priscilla']","[ I open it, It shuts down, it's genuinely slow ]",Khalid,
646646f4-1832-4f7d-a197-10203d6a2e4e,"I get the last update , when I recieve a notification, I opne the app it's give me there is no intrenet connection and I could not see it in the app, the app didn not work , I'm trying to ues the website it works.","['when I recieve a notification', 'I could not see it in the app the app didn not work', ""I get the last update when I recieve a notification I opne the app it 's give me there is no intrenet connection and I could not see it in the app the app didn not work I 'm trying to ues the website it works""]","[ I get the last update , I recieve a notification, I open the app, it's give me there is no intrenet connection, I could not see it in the app, the app didn not work , I'm trying to ues the website it works.]",Khalid,
bdb7b2f0-19af-4898-a869-d8fea88332a4,"it is a good app indeed but it's my 3rd time deleting and installing it again cus when I click on the app, it just doesn't opens.","['installing it again', 'when I click on the app', ""it is a good app indeed but it 's my 3rd time deleting and installing it again cus when I click on the app it just does n't opens""]","[I click on the app, it just doesn't opens, i deleted and reinstalled 3 times, it still doesn't work]",Khalid,
85b4e3e3-17ed-4c8c-bbeb-d6aad0e9ffa0,Every time I comment on a friend's post it not there after there telling me they didn't deleate it and that it doesn't show please tik tok fix this issue.,"[""that it does n't show please tik tok fix this issue""]","[ I comment on a friend's post. it not there, the're telling me they didn't delete it, it doesn't show]",Khalid,
02a9ced9-3a74-4e24-bfbb-75a59a01f3e3,"It was letting me save videos but now it won't at all and I've tried everything but after the update or something it stopped letting me save anything crashing when almost saved and saying ""tap to try again"" than doesn't do anything had this issue before and it was fixed but now it's back it only seems to happen to Android nothing is fixing it (the settings are on for the videos to be saved but it won't complete a save)","[""It was letting me save videos but now it wo n't at all"", ""and I 've tried everything but after the update or something it stopped letting me save anything crashing when almost saved and saying tap to try again than does n't do anything had this issue before and it was fixed"", ""after the update or something it stopped letting me save anything crashing when almost saved and saying tap to try again than does n't do anything had this issue before and it was fixed"", ""when almost saved and saying tap to try again than does n't do anything"", ""saying tap to try again than does n't do anything"", 'to try again', 'had this issue before', 'it was fixed', 'for the videos to be saved', ""it wo n't complete a save""]","[ I turned on the settings to save videos, it won't allow me to save videos, it crashes when almost saved, it says ""tap to try again"",  than it doesn't do anything.]",Khalid,
e178203f-7ca3-454d-849f-6d41c8121a51,"App has a LOT of issues, constant stuttering and lags while recording and constantly will crash and close in the middle of recordings or just scrolling Update: just repeatedly, CONSTANTLY, losing videos mid-editing; constantly crashing still; will have HOURS of work lost in seconds, even having saved it as a draft - just this morning bugged my video and lost half the videos clips because it suddenly glitched out and broke itself","['constantly will crash and close in the middle of recordings or just scrolling Update', 'just scrolling Update', 'losing videos mid editing', 'constantly crashing still', 'App has a LOT of issues constant stuttering and lags while recording and constantly will crash and close in the middle of recordings or just scrolling Update just repeatedly CONSTANTLY losing videos mid editing constantly crashing still will have HOURS of work lost in seconds even having saved it as a draft just this morning bugged my video and lost half the videos clips because it suddenly glitched out and broke itself', 'even having saved it as a draft', 'just this morning bugged my video and lost half the videos clips because it suddenly glitched out and broke itself', 'lost half the videos clips because it suddenly glitched out and broke itself', 'because it suddenly glitched out and broke itself', 'broke itself']","[ I try to record or scroll, it constantly stuttering and lags, it constantly will crash and close] [ I was editing, I saved draft, it constantly crashing, I am losing HOURS of work in seconds] [ I bugged my video, lost half the videos clips, it suddenly glitched out and broke itself]",Khalid,
cde5ef01-5827-455f-a8c8-646ef06b840b,"I really don't like the animation when navigating the app, please stop that or make them optional!!","[""I really do n't like the animation when navigating the app please stop that or make them optional"", 'when navigating the app', 'make them optional']","[ I navigate the app, I don't like the animation]",Khalid,
25bb5bbd-bbfc-4d10-b0c7-627911e24d9c,"Friends list is no longer, you can't see your FYP and or your friends, nobody sees your videos anymore, your likes and comments are never above 20 when mine used to be in the 100s , help us out TIKTOK this makes for a extremely frustrating time.","['when mine used to be in the 100s', 'when mine used to be in the 100s help us out TIKTOK this makes for a extremely frustrating time']","[ I can't see my FYP or my friends, nobody sees my videos anymore, my likes and comments are never above 20, it used to be in the 100s]",Khalid,
6754307b-fa46-4f53-9b3b-a6ca523c15d6,"The app is oke, but always when I opened it a few times it always throws me out of the app and thats very annoying","['when I opened it a few times', 'always when I opened it a few times it always throws me out of the app and that s very annoying', 'that s very annoying']","[ I opened it a few times, it always throws me out of the app]",Khalid,
823291f0-ac78-4455-8e11-ed593bdf8258,Having issues with the sound of a live continuing over the sound of the next few videos after I scroll,"['Having issues with the sound of a live continuing over the sound of the next few videos after I scroll', 'after I scroll']","[ I scroll past a live, the sound of a it still continuing over the sound of the next few videos ]",Khalid,
9b30d64f-6a9c-4cd3-be1a-163d1c18b03f,"I've had tik tok for more than 3 years and it worked perfectly fine until today, every time I press the app it just kicks me out, and this is not the first time it happend to me 3 weeks ago so then I deleted it and downloaded it back again and it worked, but for it to happen again for the second time is irritating, TikTok plz fix this problem thank you.","[""I 've had tik tok for more than 3 years and it worked perfectly fine until today every time I press the app it just kicks me out and this is not the first time it happend to me 3 weeks ago so then I deleted it and downloaded it back again and it worked but for it to happen again for the second time is irritating TikTok plz fix this problem thank you"", 'it worked perfectly fine until today', 'every time I press the app it just kicks me out and this is not the first time it happend to me 3 weeks ago so then I deleted it and downloaded it back again and it worked but for it to happen again for the second time is irritating TikTok plz fix this problem thank you', 'so then I deleted it and downloaded it back again and it worked but for it to happen again for the second time is irritating TikTok plz fix this problem thank you', 'downloaded it back again', 'it worked', 'for it to happen again for the second time is irritating', 'is irritating', 'for it to happen again for the second time is irritating TikTok plz fix this problem', 'thank you']","[ I press the app, it just kicks me out] [ it happend to me 3 weeks ago, I deleted it, I downloaded it back again, it worked, it is happening again now]",Khalid,
d503b73e-787e-4f5e-8449-9e7e62489dc8,Tiktok is really amazing app when we know about it's features it becomes more and more interesting really good app there we can approach in higher stage but there is a big problem I win money in dollars but there is not any withdrawal method in Pakistan that really feels bad after too much struggle,"[""when we know about it 's features it becomes more and more interesting really good app there"", ""when we know about it 's features it becomes more and more interesting really good app there we can approach in higher stage but there is a big problem I win money in dollars but there is not any withdrawal method in Pakistan that really feels bad after too much struggle"", 'there is a big problem I win money in dollars but there is not any withdrawal method in Pakistan that really feels bad after too much struggle', 'there is not any withdrawal method in Pakistan that really feels bad after too much struggle']","[ I win money in dollars, there is not any withdrawal method in Pakistan]",Khalid,
8dc030f2-6584-49d7-a872-87515d6871a0,"Love this app,, but have issue hope you solve this issue as soon as possible,, I have 100k followers and now views on my video only around 100 it's annoying and demotivate me please sort out this this issue,,","['Love this app but have issue hope you solve this issue as soon as possible', 'have issue hope you solve this issue as soon as possible', 'Love this app but have issue hope you solve this issue as soon as possible I have 100k followers and now views on my video', 'now views on my video', 'demotivate me', 'please sort out this this issue']","[ I have 100k followers, but views on my video only around 100]",Khalid,
16b08bf8-c189-4a2b-a854-11a899915a1a,The app was cool until my account was wrongfully banned and my appeal was denied so I made a new account but now I don't have tiktok shop or my saved filters when I go to use a filter it says it's unavailable in my region but I've used them in the passed with no problem.,"['until my account was wrongfully banned and', 'my appeal was denied so I made a new account', 'so I made a new account', ""now I do n't have tiktok shop or my saved filters when I go to use a filter"", 'when I go to use a filter', 'to use a filter', ""it says it 's unavailable in my region"", ""I 've used them in the passed with no problem""]","[ My account was wrongfully banned, my appeal was denied] [ I made a new account, I don't have tiktok shop, I don't have my saved filters, I go to use a filter, it says it's unavailable in my region, I've used them in the passed with no problem.]",Khalid,
57910306-a4f6-428e-b79d-ba758e3c851c,Its starting to be too strict i posted something like a month ago and it wasnt a problem until now for whatever reason i've seen similar videos but they dont get in trouble this needs to be fixed,"['Its starting to be too strict', ""Its starting to be too strict i posted something like a month ago and it was nt a problem until now for whatever reason i 've seen similar videos but they do nt get in trouble this needs to be fixed"", ""for whatever reason i 've seen similar videos but they do nt get in trouble this needs to be fixed"", 'they do nt get in trouble this needs to be fixed']","[ i posted something a month ago, it wasnt a problem, i've seen similar videos, they dont get in trouble]",Khalid,
d033ec31-c23d-4c85-984f-e8630a705bcd,The best songs are gone and I uninstalled it and then installed it again and then I couldn't swipe in swipe videos anymore and now I can only record up to 60 sec,"['The best songs are gone and I uninstalled it and then installed it again', 'I uninstalled it and then installed it again', 'then installed it again', ""and then I could n't swipe in swipe videos anymore"", 'and now I can only record up to 60 sec']","[ The best songs are gone, I uninstalled it, I installed it again, I couldn't swipe in swipe videos anymore] [ I can only record up to 60 sec now]",Khalid,
50b13d74-861c-48a6-bd58-6c4524bf8f9a,"So far everything is cool But when you are posting something there must be few settings like Add to playlist and stuffs but I don't have it even though I've updated the app Which cause my video to have low likes, views, comments, shares and followers","[""But when you are posting something there must be few settings like Add to playlist and stuffs but I do n't have it even though I 've updated the app Which cause my video to have low likes views comments shares and followers"", ""I do n't have it even though I 've updated the app Which cause my video to have low likes views comments shares and followers"", ""even though I 've updated the app Which cause my video to have low likes views comments shares and followers""]","[ I post something, there must be few settings like Add to playlist, I don't have it, I've updated the app still don't have it, I am haveing low likes, views, comments, shares and followers]",Khalid,
1d5afd1c-d287-4b48-abf6-e7ca1248dd25,"It was great at the beginning but after a while (keep in mind i havent used the app in a couple weeks due to school) it randomly logged me out and now I cant get back into my account, i havent been bannned so idk what happened","['after a while keep in mind i have nt used the app in a couple weeks due to school', 'It was great at the beginning but after a while keep in mind i have nt used the app in a couple weeks due to school it randomly logged me out and now I ca nt get back into my account i have nt been bannned', 'now I ca nt get back into my account', 'i have nt been bannned']","[ i haven't used the app in a couple weeks , it randomly logged me out , I cant get back into my account, i haven't been bannned ]",Khalid,
9997030a-e574-4252-be39-e3a7a3af0348,"I can't get an photo mode option.I've had it before (it could not zoom out and that was also an problem), but now I don't even have that option.I am politely asking you to change that.","[""I ca n't get an photo mode option"", ""I've had it before it could not zoom out and that was also an problem but now I do n't even have that option"", ""now I do n't even have that option"", 'I am politely asking you to change that']","[ I had photo mode option, it could not zoom out, now I don't even have that option]",Khalid,
32efc99a-59ff-45e2-b428-9457b60394f9,The app is overall good but lately when I open the app it says I need to update it but when I go to do so there's no update and when I try to make slideshows on the app it won't let me do so anymore please fix this,"['when I open the app', 'lately when I open the app it says I need to update it', 'when I go to do', ""but when I go to do so there 's no update and when I try to make slideshows on the app it wo n't let me do so anymore please fix this"", 'when I try to make slideshows on the app', ""when I try to make slideshows on the app it wo n't let me do so anymore please fix this"", 'anymore please fix this']","[ I open the app, it says I need to update it, I go to do so there's no update] [ I try to make slideshows on the app, it won't let me do so]",Khalid,
b225d213-4910-457f-940d-f7cd70409b97,"Deleted my tiktok account without reason or warning, doesn't let me follow others, and when i try to search things, it says ' you have reached the maximum amout of searches today' even if i havent used the app in a week","['Deleted my tiktok account without reason or warning', ""Deleted my tiktok account without reason or warning does n't let me follow others and when i try to search things it says you have reached the maximum amout of searches today even if i have nt used the app in a week"", 'when i try to search things', 'when i try to search things it says you have reached the maximum amout of searches today even if i have nt used the app in a week', 'even if i have nt used the app in a week']","[ Deleted my tiktok account without reason or warning, doesn't let me follow others] [ i try to search things, it says ' you have reached the maximum amout of searches today' even if i havent used the app in a week]",Khalid,
983f7c49-b466-448d-a9fe-b8671c63c01e,I changed my mind the app just stop working all of a sudden when i click on the app it loads and then i immediately go back to my home immediately when i try the same thing it loads and then removes itself like what's that for,"['I changed my mind the app just stop working all of a sudden when i click on the app it loads', 'the app just stop working all', 'when i click on the app', ""and then i immediately go back to my home immediately when i try the same thing it loads and then removes itself like what 's that for"", ""when i try the same thing it loads and then removes itself like what 's that for"", ""then removes itself like what 's that for""]","[ i click on the app, it loads, i immediately go back to my home, i try the same thing, it loads, then it removes itself ]",Khalid,
e5bd5fe7-2fa3-4576-b8bf-9b3fd287e801,"No dark mode, when you're DMing people, it takes multiple attempts to close out of the DM, the app is generally very buggy, it lacks any kind of moderation for when it comes to videos and accounts, and yet comments are way over-moderated, Live streams are filled to the brim with attention seekers and scammers, the searching system sucks, comments have a small character limit of around 150 characters, so you can't give actual feedback without going full caveman mode, or creating multiple comments","['when it comes to videos and accounts', 'yet comments are way over moderated Live streams are filled to the brim with attention seekers and scammers', ""No dark mode when you 're DMing people it takes multiple attempts to close out of the DM the app is generally very buggy it lacks any kind of moderation for when it comes to videos and accounts and yet comments are way over moderated Live streams are filled to the brim with attention seekers and scammers the searching system sucks comments have a small character limit of around 150 characters so you ca n't give actual feedback without going full caveman mode or creating multiple comments"", 'creating multiple comments']","[ It has No dark mode] [ I am DMing people, it takes multiple attempts to close out of the DM] [ the app is generally very buggy, it lacks any kind of moderation for videos and accounts, it has over-moderation for comments ] [ It's Live streams are filled with attention seekers and scammers] [ It's searching system sucks] [ it's comments have a small character limit of around 150 characters, I can't give actual feedback without going full caveman mode, or creating multiple comments]",Khalid,
50fb89aa-045a-426c-82e2-3701aba34dba,The app was amazing until it started updating the new repost button is horrible i can't text anymore i can't see video views the app is just disappointing at this point,"[""until it started updating the new repost button is horrible i ca n't text"", ""i ca n't see video views the app is just disappointing at this point""]","[ I updated it, the new repost button is horrible, i can't text anymore, i can't see video views]",Khalid,
6a9944fd-08ba-40c9-8c6d-d6a6b5d306fd,It is a great app but now I have the weirdest glitch where it spins the whole screen before I post or when I switch notifications it slides weird.,"['now I have the weirdest glitch where it spins the whole screen before I post or when I switch notifications it slides weird', 'before I post', 'when I switch notifications it slides weird']","[ I try to post, it spins the whole screen] [I switch notifications, it slides weird.]",Khalid,
b58db2ad-72ee-43c0-b58d-dcac716b2acc,It a good app in a way need to be careful when u are on there because they are lots of scammers and if u try and report them tiktok dont do anything about it Also I hate u need to reach 1000 flowers to go live that the other thing why I am giving it a 2 stars,"['It a good app in a way need to be careful when u are on there because they are lots of scammers and if u try and report them tiktok do nt do anything about it', 'if u try and report them tiktok', 'report them tiktok', 'if u try and report them tiktok do nt do anything about it', 'Also I hate u need to reach 1000 flowers to go live that the other thing why I am giving it a 2 stars', 'to go live']","[I tried to report scammers, It doesn't do anything about it][I need to reach 1000 followers to go live]",Mainul,
c67ebef3-9ef7-422b-a93a-d0212db94551,"Tiktok has a ""video is processing"" bug, videos don't finish processing, please fix this as soon as possible, and I'll return five stars","[""Tiktok has a video is processing bug videos do n't finish processing please fix this as soon as possible and I 'll return five stars"", ""please fix this as soon as possible and I 'll return five stars"", ""I 'll return five stars""]","[This app has a ""video is processing"" bug, Videos don't finish processing]",Mainul,
8e8287e2-b528-4c0d-bda2-1282f8a900ee,I honestly think it's a good app but the problem I am facing is when I upload something It got stuck I mean the uploading process stop and video didn't upload it all day show uploading but it didn't upload 😕 It's so frustrating 😔,"[""I honestly think it 's a good app but the problem I am facing is when I upload something It got stuck"", 'when I upload something It got', ""I mean the uploading process stop and video did n't upload it all day show uploading but it did n't upload 😕"", ""it did n't upload 😕""]","[ I upload something, It got stuck, The uploading process stops, Video didn't upload, It shows ""uploading"" all day]",Mainul,
1ff62080-5c1a-4478-a38b-79f7ab6fb00d,"I like this app, but recently whenever there's a new update the app doesn't open anymore and I have to reinstall which makes me lose all of my drafts:(","[""I like this app but recently whenever there 's a new update the app does n't open anymore and I have to reinstall which makes me lose all of my drafts"", ""recently whenever there 's a new update the app does n't open anymore and I have to reinstall which makes me lose all of my drafts"", 'I have to reinstall which makes me lose all of my drafts', 'which makes me lose all of my drafts']","[The app doesn't open after any new update, I have to reinstall, It makes me lose all of my drafts]",Mainul,
6321cc56-d172-4973-9268-5aacb0b7fe6f,"This app was pretty fun and it worked great until recently, it would randomly ban me even though I did nothing wrong and I got 0 strikes, the TikTok developers need to fix this now.","['it worked great until recently', 'This app was pretty fun and it worked great until recently it would randomly ban me even though I did nothing wrong and I got 0 strikes the TikTok developers need to fix this now', 'even though I did nothing wrong', 'I got 0 strikes', 'the TikTok developers need to fix this now']","[I did nothing wrong,It would randomly ban me,  I got 0 strikes]",Mainul,
1b637efc-576d-4fa2-af32-1e0afa072173,"When I plug my phone to a charger the app stops working and behaves as if my internet is disconnected,and since like 2 months or so I have to enter the app and get out disconnect my internet connection and then enter so that it works otherwise nothing loads as if I have no internet connection, when scrolling through quotes If I scroll down I can see like 10 quotes but to load new ones I have to scroll up instead of scrolling down which is inconvenient and annoying,some replies to me won't load","['When I plug my phone to a charger the app stops working and behaves as if my internet is disconnected and', 'behaves', 'as if my internet is disconnected', 'since like 2 months or so I have to enter the app and get out disconnect my internet connection and then enter so that it works otherwise nothing loads as if I have no internet connection when scrolling through quotes If I scroll down I can see like 10 quotes but to load new ones I have to scroll up instead of scrolling down which is inconvenient and annoying', 'get out disconnect my internet connection and then enter so that it works otherwise', 'then enter so that it works otherwise', 'so that it works otherwise', 'nothing loads as if I have no internet connection', 'as if I have no internet connection', 'when scrolling through quotes', 'If I scroll down', 'to load new ones I have to scroll up instead of scrolling down which is inconvenient and annoying', ""When I plug my phone to a charger the app stops working and behaves as if my internet is disconnected and since like 2 months or so I have to enter the app and get out disconnect my internet connection and then enter so that it works otherwise nothing loads as if I have no internet connection when scrolling through quotes If I scroll down I can see like 10 quotes but to load new ones I have to scroll up instead of scrolling down which is inconvenient and annoying some replies to me wo n't load""]","[ I plug my phone to a charger, The app stops working, It behaves as if my internet is disconnected, nothing loads, I have to enter the app and get out, I Disconnect my internet connection and enter again][ I scroll down, I can see like 10 quotes, I have to scroll up instead of scrolling down to load new quotes][It wouldn't load replies to me sometimes]",Mainul,
7b3b9108-cede-4c6b-b33b-a1345f2d9bde,"Firstly, I hate the name change, the user interface of this application is complicated, and the content in the app's homepage became so absurd even when I wasn't interested or saw it before.","[""Firstly I hate the name change the user interface of this application is complicated and the content in the app 's homepage became so absurd even when I was n't interested or saw it before"", ""the content in the app 's homepage became so absurd even when I was n't interested or saw it before"", 'saw it before']",[I hate the name change][It's UI is complicated],Mainul,
86fae413-a044-4c73-a60b-6db6eeeb8ba6,This app used to be good and consistent but now it just doesn't load anything on the app anymore every like couple hours it just doesn't work it's horrible and this started happening when they rebranded,"[""This app used to be good and consistent but now it just does n't load anything on the app anymore every like couple hours it just does n't work it 's horrible and this started happening when they rebranded"", ""now it just does n't load anything on the app anymore every like couple hours it just does n't work it 's horrible and this started happening when they rebranded"", 'this started happening when they rebranded', 'when they rebranded']","[ they rebranded, after that it just doesn't load anything on the app anymore]",Mainul,
b37326b4-581a-4702-8caa-b65ebd40e261,"Everything was okay, but then the app suddenly showed a blank screen saying ""cannot recieve posts at this time."" i tried leaving and coming back the next morning, uninstalling and re-installing, but it was still wasn't working after all that.","['then the app suddenly showed a blank screen saying can not recieve posts at this time', ""i tried leaving and coming back the next morning uninstalling and re installing but it was still was n't working after all that"", 'coming back the next morning uninstalling and re installing', 'installing', ""it was still was n't working after all that""]","[The app suddenly showed a blank screen saying ""cannot receive posts at this time"",I tried leaving and coming back the next morning,I tried uninstalling and reinstalling,It still wasn't working]",Mainul,
3d5c0cd2-fa54-447d-90e0-94e83cb96bf7,"I dont know what happened with this amazing app.when ever I open it ,it slows down so bad even dont reload.there is no issue in internet as I am using super fast speed.Do notice of this problem as soon as possible.","['I do nt know what happened with this amazing', 'as I am using super fast speed', 'Do notice of this problem as soon as possible']","[I am using super fast speed internet, I open it, It slows down so bad, It doesn't reload]",Mainul,
fd43f07a-f0b8-49ad-be56-bdabd1274799,"App constantly crashes when i try to open it, and would glitch out when sending a specific image but would not happen with a different image","['App constantly crashes when i try to open it and would glitch out when sending a specific image but would not happen with a different image', 'when i try to open it', 'would glitch out when sending a specific image but would not happen with a different image', 'when sending a specific image but', 'would not happen with a different image']","[ I try to open it, It crashes][I try to send a specific image,It glitches out, I try other image, It works]",Mainul,
6d994634-e218-45dc-8a0f-76936734ce88,"X isn't responding always after every few sec, also when I rotate video in horizontal (full screen) and when I go back it's goes to first video it should continue from where I was.","[""X is n't responding always after every few sec also when I rotate video in horizontal full screen and when I go back it 's goes to first video it should continue from where I was"", ""also when I rotate video in horizontal full screen and when I go back it 's goes to first video it should continue from where I was"", 'when I go back', ""when I go back it 's goes to first video it should continue from where I was""]","[I rotate a video in horizontal (full screen), I go back to normal, it goes to the first video instead of continuing from where I was]",Mainul,
6469fc78-bc22-49ab-bcbf-1449f936479e,The app keeps on loadin you may think its data options but no.You cant see the pictures in a video before you click on it when you click on the video doesn't matter the network you are using it takes a very long time to load what's the problem,"['The app keeps on loadin you may think its data options but no', ""You ca nt see the pictures in a video before you click on it when you click on the video does n't matter the network you are using it takes a very long time to load what 's the problem"", 'before you click on it when you click on the video', 'when you click on the video', ""to load what 's the problem""]","[I click on the video, It takes a very long time to load]",Mainul,
586758f1-b5b5-4c2e-a839-7cafa132ece8,"Signs me out everytime and trying to log in through the app or the Internet is the most annoyingly and impossible thing to do, how is an app that's been around for years struggle with basic signing in.",['trying to log in through the app or the Internet'],"[I log in, It signs me out every time]",Mainul,
a7a8213e-7fba-4390-b994-b4259b9f8024,"Still seeing nude images even with sensitive content disabled, this is highly disturbing and needs serious attention it's the main reason I haven't committed to this app, until you fix this it's not any better than wokebook.","['Still seeing nude images even with sensitive content disabled', 'needs serious attention', 'until you fix this']","[I disabled sensitive content, it still shows me nude images]",Mainul,
53309703-0e84-4b45-be45-7757ff9c168b,Not working at all...stuck at one point and continues loading when refreshed...even i can't login to my pubg account😞...its up to date but still not working even doesn't use data...please repair it...i want to login to my pubg account,"['Not working at all stuck at one point and continues loading when refreshed', 'continues loading when refreshed', 'when refreshed', ""still not working even does n't use data"", ""even does n't use data"", ""Not working at all stuck at one point and continues loading when refreshed even i ca n't login to my pubg account 😞 its up to date but still not working even does n't use data please repair it"", 'i want to login to my pubg account']","[It's stuck at one point, I refresh it, it continues loading, I can't log into PUBG account]",Mainul,
